Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
07.06.2020 18:45;07.06.2020 19:00;11.918,25;12.033,25;115,00;8.979,75
07.06.2020 19:00;07.06.2020 19:15;11.977,25;12.430,00;452,75;9.294,00
07.06.2020 19:15;07.06.2020 19:30;11.873,25;12.300,00;426,75;9.486,25
07.06.2020 19:30;07.06.2020 19:45;11.760,25;12.034,00;273,75;9.655,00
07.06.2020 19:45;07.06.2020 20:00;11.643,50;11.847,50;204,00;9.802,75
07.06.2020 20:00;07.06.2020 20:15;11.635,75;12.284,00;648,25;10.002,25
07.06.2020 20:15;07.06.2020 20:30;11.487,00;12.084,25;597,25;10.011,50
07.06.2020 20:30;07.06.2020 20:45;11.363,75;11.920,00;556,25;10.056,25
07.06.2020 20:45;07.06.2020 21:00;11.198,50;11.769,50;571,00;10.070,25
07.06.2020 21:00;07.06.2020 21:15;11.201,25;11.807,00;605,75;10.213,25
07.06.2020 21:15;07.06.2020 21:30;11.181,75;11.841,00;659,25;10.275,75
07.06.2020 21:30;07.06.2020 21:45;11.146,00;11.783,50;637,50;10.306,25
07.06.2020 21:45;07.06.2020 22:00;11.277,75;11.921,50;643,75;10.497,75
07.06.2020 22:00;07.06.2020 22:15;11.399,50;12.064,50;665,00;10.667,25
07.06.2020 22:15;07.06.2020 22:30;11.322,50;11.969,25;646,75;10.599,25
07.06.2020 22:30;07.06.2020 22:45;11.173,75;11.840,75;667,00;10.425,50
07.06.2020 22:45;07.06.2020 23:00;11.039,00;11.680,25;641,25;10.289,25
07.06.2020 23:00;07.06.2020 23:15;10.780,75;10.963,75;183,00;10.034,25
07.06.2020 23:15;07.06.2020 23:30;10.566,75;10.765,75;199,00;9.825,75
07.06.2020 23:30;07.06.2020 23:45;10.349,50;10.537,25;187,75;9.626,25
07.06.2020 23:45;08.06.2020 00:00;10.310,25;10.600,50;290,25;9.563,25
08.06.2020 00:00;08.06.2020 00:15;10.074,75;10.339,00;264,25;9.307,50
08.06.2020 00:15;08.06.2020 00:30;9.979,25;10.220,00;240,75;9.225,50
08.06.2020 00:30;08.06.2020 00:45;9.820,00;10.098,25;278,25;9.089,50
08.06.2020 00:45;08.06.2020 01:00;9.809,25;10.117,75;308,50;9.089,25
08.06.2020 01:00;08.06.2020 01:15;9.687,75;9.935,75;248,00;8.962,50
08.06.2020 01:15;08.06.2020 01:30;9.568,75;9.835,75;267,00;8.843,00
08.06.2020 01:30;08.06.2020 01:45;9.422,75;9.693,75;271,00;8.711,00
08.06.2020 01:45;08.06.2020 02:00;9.460,25;9.742,00;281,75;8.758,00
08.06.2020 02:00;08.06.2020 02:15;9.432,25;9.699,25;267,00;8.749,25
08.06.2020 02:15;08.06.2020 02:30;9.372,00;9.641,75;269,75;8.700,00
08.06.2020 02:30;08.06.2020 02:45;9.360,25;9.699,25;339,00;8.716,50
08.06.2020 02:45;08.06.2020 03:00;9.348,25;9.698,75;350,50;8.717,50
08.06.2020 03:00;08.06.2020 03:15;9.407,50;9.717,25;309,75;8.809,50
08.06.2020 03:15;08.06.2020 03:30;9.401,75;9.738,75;337,00;8.836,00
08.06.2020 03:30;08.06.2020 03:45;9.432,50;9.807,00;374,50;8.894,50
08.06.2020 03:45;08.06.2020 04:00;9.431,00;9.822,50;391,50;8.917,00
08.06.2020 04:00;08.06.2020 04:15;9.651,75;9.993,50;341,75;9.147,75
08.06.2020 04:15;08.06.2020 04:30;9.717,75;10.111,25;393,50;9.227,00
08.06.2020 04:30;08.06.2020 04:45;9.726,00;10.123,25;397,25;9.258,75
08.06.2020 04:45;08.06.2020 05:00;9.856,25;10.264,50;408,25;9.410,50
08.06.2020 05:00;08.06.2020 05:15;10.157,00;10.631,00;474,00;9.724,50
08.06.2020 05:15;08.06.2020 05:30;10.313,75;10.773,75;460,00;9.871,00
08.06.2020 05:30;08.06.2020 05:45;10.563,75;10.992,50;428,75;10.088,50
08.06.2020 05:45;08.06.2020 06:00;11.004,00;11.215,50;211,50;10.470,75
08.06.2020 06:00;08.06.2020 06:15;11.760,25;11.876,00;115,75;11.141,75
08.06.2020 06:15;08.06.2020 06:30;12.153,25;12.229,75;76,50;11.417,50
08.06.2020 06:30;08.06.2020 06:45;12.587,75;12.630,25;42,50;11.695,75
08.06.2020 06:45;08.06.2020 07:00;12.928,25;12.972,25;44,00;11.840,50
08.06.2020 07:00;08.06.2020 07:15;13.452,75;13.851,00;398,25;12.149,50
08.06.2020 07:15;08.06.2020 07:30;13.739,75;14.143,75;404,00;12.206,75
08.06.2020 07:30;08.06.2020 07:45;13.979,75;14.374,25;394,50;12.187,25
08.06.2020 07:45;08.06.2020 08:00;14.162,75;14.476,75;314,00;12.095,50
08.06.2020 08:00;08.06.2020 08:15;14.508,75;15.112,75;604,00;12.141,75
08.06.2020 08:15;08.06.2020 08:30;14.649,25;15.254,00;604,75;11.969,25
08.06.2020 08:30;08.06.2020 08:45;14.771,75;15.251,75;480,00;11.799,75
08.06.2020 08:45;08.06.2020 09:00;14.857,75;15.290,25;432,50;11.593,25
08.06.2020 09:00;08.06.2020 09:15;14.771,75;15.238,75;467,00;11.214,00
08.06.2020 09:15;08.06.2020 09:30;14.870,25;15.310,25;440,00;11.009,00
08.06.2020 09:30;08.06.2020 09:45;15.030,50;15.422,75;392,25;10.865,75
08.06.2020 09:45;08.06.2020 10:00;15.113,75;15.447,50;333,75;10.682,50
08.06.2020 10:00;08.06.2020 10:15;15.133,00;15.361,00;228,00;10.420,50
08.06.2020 10:15;08.06.2020 10:30;15.152,25;15.386,75;234,50;10.162,50
08.06.2020 10:30;08.06.2020 10:45;15.273,00;15.471,00;198,00;10.052,00
08.06.2020 10:45;08.06.2020 11:00;15.392,75;15.554,25;161,50;10.028,50
08.06.2020 11:00;08.06.2020 11:15;15.529,25;15.621,75;92,50;10.053,00
08.06.2020 11:15;08.06.2020 11:30;15.660,00;15.811,50;151,50;10.181,75
08.06.2020 11:30;08.06.2020 11:45;15.790,25;15.937,25;147,00;10.337,50
08.06.2020 11:45;08.06.2020 12:00;15.851,75;15.996,75;145,00;10.468,25
08.06.2020 12:00;08.06.2020 12:15;15.681,00;15.806,25;125,25;10.347,75
08.06.2020 12:15;08.06.2020 12:30;15.674,75;15.839,00;164,25;10.479,25
08.06.2020 12:30;08.06.2020 12:45;15.644,25;15.769,25;125,00;10.544,00
08.06.2020 12:45;08.06.2020 13:00;15.614,75;15.787,50;172,75;10.553,00
08.06.2020 13:00;08.06.2020 13:15;15.560,50;15.639,75;79,25;10.523,50
08.06.2020 13:15;08.06.2020 13:30;15.433,50;15.532,75;99,25;10.488,00
08.06.2020 13:30;08.06.2020 13:45;15.282,25;15.391,50;109,25;10.308,75
08.06.2020 13:45;08.06.2020 14:00;15.124,25;15.165,75;41,50;10.198,00
08.06.2020 14:00;08.06.2020 14:15;15.084,50;15.172,75;88,25;10.168,25
08.06.2020 14:15;08.06.2020 14:30;15.066,00;15.138,50;72,50;10.230,50
08.06.2020 14:30;08.06.2020 14:45;14.962,75;15.046,00;83,25;10.167,50
08.06.2020 14:45;08.06.2020 15:00;14.922,50;14.998,50;76,00;10.138,00
08.06.2020 15:00;08.06.2020 15:15;14.937,00;15.133,00;196,00;10.191,00
08.06.2020 15:15;08.06.2020 15:30;14.864,50;15.091,25;226,75;10.203,75
08.06.2020 15:30;08.06.2020 15:45;14.680,00;14.871,25;191,25;10.063,75
08.06.2020 15:45;08.06.2020 16:00;14.499,25;14.645,25;146,00;9.951,00
08.06.2020 16:00;08.06.2020 16:15;14.503,50;14.639,75;136,25;10.065,50
08.06.2020 16:15;08.06.2020 16:30;14.421,75;14.526,50;104,75;10.093,25
08.06.2020 16:30;08.06.2020 16:45;14.370,50;14.566,75;196,25;10.164,25
08.06.2020 16:45;08.06.2020 17:00;14.426,00;14.563,50;137,50;10.358,75
08.06.2020 17:00;08.06.2020 17:15;14.423,75;14.841,75;418,00;10.561,75
08.06.2020 17:15;08.06.2020 17:30;14.487,25;14.885,50;398,25;10.862,25
08.06.2020 17:30;08.06.2020 17:45;14.403,75;14.505,50;101,75;11.015,50
08.06.2020 17:45;08.06.2020 18:00;14.417,00;14.546,00;129,00;11.251,75
08.06.2020 18:00;08.06.2020 18:15;14.371,50;14.569,75;198,25;11.469,50
08.06.2020 18:15;08.06.2020 18:30;14.313,75;14.520,50;206,75;11.658,00
08.06.2020 18:30;08.06.2020 18:45;14.374,25;14.693,50;319,25;11.958,00
08.06.2020 18:45;08.06.2020 19:00;14.427,75;14.785,50;357,75;12.218,75
08.06.2020 19:00;08.06.2020 19:15;14.425,25;14.910,25;485,00;12.423,75
08.06.2020 19:15;08.06.2020 19:30;14.247,25;14.760,00;512,75;12.452,25
08.06.2020 19:30;08.06.2020 19:45;14.155,50;14.674,25;518,75;12.530,50
08.06.2020 19:45;08.06.2020 20:00;14.124,00;14.644,00;520,00;12.653,75
08.06.2020 20:00;08.06.2020 20:15;13.968,00;14.520,00;552,00;12.645,00
08.06.2020 20:15;08.06.2020 20:30;13.753,50;14.301,75;548,25;12.543,75
08.06.2020 20:30;08.06.2020 20:45;13.538,25;14.078,75;540,50;12.447,25
08.06.2020 20:45;08.06.2020 21:00;13.368,75;13.899,50;530,75;12.384,00
08.06.2020 21:00;08.06.2020 21:15;13.248,75;13.882,75;634,00;12.313,00
08.06.2020 21:15;08.06.2020 21:30;13.098,00;13.783,50;685,50;12.185,00
08.06.2020 21:30;08.06.2020 21:45;13.022,75;13.683,50;660,75;12.129,75
08.06.2020 21:45;08.06.2020 22:00;12.870,50;13.338,50;468,00;11.990,00
08.06.2020 22:00;08.06.2020 22:15;12.892,25;12.971,25;79,00;12.014,50
08.06.2020 22:15;08.06.2020 22:30;12.714,75;12.803,00;88,25;11.823,00
08.06.2020 22:30;08.06.2020 22:45;12.489,50;12.581,50;92,00;11.584,50
08.06.2020 22:45;08.06.2020 23:00;12.258,00;12.352,00;94,00;11.342,50
08.06.2020 23:00;08.06.2020 23:15;11.969,75;12.043,00;73,25;11.047,75
08.06.2020 23:15;08.06.2020 23:30;11.720,75;11.783,50;62,75;10.780,50
08.06.2020 23:30;08.06.2020 23:45;11.526,00;11.577,75;51,75;10.588,50
08.06.2020 23:45;09.06.2020 00:00;11.302,25;11.397,75;95,50;10.354,00
09.06.2020 00:00;09.06.2020 00:15;11.083,25;11.120,25;37,00;10.131,00
09.06.2020 00:15;09.06.2020 00:30;10.870,00;10.900,75;30,75;9.921,25
09.06.2020 00:30;09.06.2020 00:45;10.771,50;10.835,50;64,00;9.832,50
09.06.2020 00:45;09.06.2020 01:00;10.723,75;10.883,75;160,00;9.778,00
09.06.2020 01:00;09.06.2020 01:15;10.524,75;10.737,25;212,50;9.585,25
09.06.2020 01:15;09.06.2020 01:30;10.469,50;10.751,50;282,00;9.528,25
09.06.2020 01:30;09.06.2020 01:45;10.355,75;10.685,50;329,75;9.436,25
09.06.2020 01:45;09.06.2020 02:00;10.277,50;10.729,50;452,00;9.354,25
09.06.2020 02:00;09.06.2020 02:15;10.253,00;10.734,25;481,25;9.348,25
09.06.2020 02:15;09.06.2020 02:30;10.150,00;10.644,00;494,00;9.254,75
09.06.2020 02:30;09.06.2020 02:45;10.171,00;10.642,00;471,00;9.288,25
09.06.2020 02:45;09.06.2020 03:00;10.124,50;10.575,00;450,50;9.237,25
09.06.2020 03:00;09.06.2020 03:15;10.082,50;10.631,25;548,75;9.195,25
09.06.2020 03:15;09.06.2020 03:30;10.095,00;10.608,50;513,50;9.204,75
09.06.2020 03:30;09.06.2020 03:45;10.157,00;10.629,25;472,25;9.276,50
09.06.2020 03:45;09.06.2020 04:00;10.178,50;10.643,50;465,00;9.308,50
09.06.2020 04:00;09.06.2020 04:15;10.279,50;10.757,50;478,00;9.417,50
09.06.2020 04:15;09.06.2020 04:30;10.315,25;10.778,00;462,75;9.456,50
09.06.2020 04:30;09.06.2020 04:45;10.324,50;10.756,75;432,25;9.460,75
09.06.2020 04:45;09.06.2020 05:00;10.384,75;10.752,25;367,50;9.521,00
09.06.2020 05:00;09.06.2020 05:15;10.722,75;11.005,50;282,75;9.826,00
09.06.2020 05:15;09.06.2020 05:30;10.844,25;11.150,25;306,00;9.897,25
09.06.2020 05:30;09.06.2020 05:45;11.060,00;11.468,75;408,75;10.081,00
09.06.2020 05:45;09.06.2020 06:00;11.388,50;11.564,75;176,25;10.371,00
09.06.2020 06:00;09.06.2020 06:15;12.120,00;12.307,25;187,25;11.022,75
09.06.2020 06:15;09.06.2020 06:30;12.566,00;12.690,75;124,75;11.378,00
09.06.2020 06:30;09.06.2020 06:45;12.871,00;12.973,25;102,25;11.573,50
09.06.2020 06:45;09.06.2020 07:00;13.164,75;13.248,00;83,25;11.731,25
09.06.2020 07:00;09.06.2020 07:15;13.732,50;14.303,75;571,25;12.176,50
09.06.2020 07:15;09.06.2020 07:30;14.014,25;14.627,25;613,00;12.333,75
09.06.2020 07:30;09.06.2020 07:45;14.246,00;14.859,25;613,25;12.440,50
09.06.2020 07:45;09.06.2020 08:00;14.496,75;15.114,00;617,25;12.569,00
09.06.2020 08:00;09.06.2020 08:15;14.783,25;15.233,75;450,50;12.728,75
09.06.2020 08:15;09.06.2020 08:30;14.922,00;15.364,75;442,75;12.739,00
09.06.2020 08:30;09.06.2020 08:45;15.015,25;15.457,75;442,50;12.666,25
09.06.2020 08:45;09.06.2020 09:00;15.169,75;15.609,25;439,50;12.639,00
09.06.2020 09:00;09.06.2020 09:15;15.106,50;15.521,25;414,75;12.370,50
09.06.2020 09:15;09.06.2020 09:30;15.200,25;15.616,75;416,50;12.256,75
09.06.2020 09:30;09.06.2020 09:45;15.285,75;15.702,25;416,50;12.158,25
09.06.2020 09:45;09.06.2020 10:00;15.314,75;15.724,00;409,25;12.003,00
09.06.2020 10:00;09.06.2020 10:15;15.399,25;15.791,75;392,50;11.909,50
09.06.2020 10:15;09.06.2020 10:30;15.428,00;15.879,50;451,50;11.793,25
09.06.2020 10:30;09.06.2020 10:45;15.638,50;16.177,75;539,25;11.856,00
09.06.2020 10:45;09.06.2020 11:00;15.681,75;16.288,50;606,75;11.805,50
09.06.2020 11:00;09.06.2020 11:15;15.797,50;16.277,00;479,50;11.851,50
09.06.2020 11:15;09.06.2020 11:30;15.896,50;16.323,75;427,25;11.861,75
09.06.2020 11:30;09.06.2020 11:45;16.080,75;16.474,25;393,50;12.010,25
09.06.2020 11:45;09.06.2020 12:00;16.120,75;16.501,00;380,25;12.004,25
09.06.2020 12:00;09.06.2020 12:15;16.016,25;16.261,50;245,25;11.857,25
09.06.2020 12:15;09.06.2020 12:30;16.014,50;16.260,25;245,75;11.809,50
09.06.2020 12:30;09.06.2020 12:45;15.957,50;16.293,75;336,25;11.706,00
09.06.2020 12:45;09.06.2020 13:00;15.829,50;16.252,75;423,25;11.569,50
09.06.2020 13:00;09.06.2020 13:15;15.723,00;16.043,75;320,75;11.440,25
09.06.2020 13:15;09.06.2020 13:30;15.648,00;15.964,25;316,25;11.358,50
09.06.2020 13:30;09.06.2020 13:45;15.489,25;15.866,50;377,25;11.188,50
09.06.2020 13:45;09.06.2020 14:00;15.310,75;15.699,75;389,00;10.999,50
09.06.2020 14:00;09.06.2020 14:15;15.231,50;15.314,50;83,00;10.980,25
09.06.2020 14:15;09.06.2020 14:30;15.260,50;15.304,00;43,50;11.050,75
09.06.2020 14:30;09.06.2020 14:45;15.217,25;15.277,25;60,00;11.100,25
09.06.2020 14:45;09.06.2020 15:00;15.176,75;15.291,00;114,25;11.128,00
09.06.2020 15:00;09.06.2020 15:15;15.210,25;15.251,00;40,75;11.249,25
09.06.2020 15:15;09.06.2020 15:30;15.090,50;15.129,50;39,00;11.216,25
09.06.2020 15:30;09.06.2020 15:45;15.022,25;15.061,25;39,00;11.260,25
09.06.2020 15:45;09.06.2020 16:00;14.885,25;14.925,25;40,00;11.203,75
09.06.2020 16:00;09.06.2020 16:15;14.847,00;14.964,00;117,00;11.250,75
09.06.2020 16:15;09.06.2020 16:30;14.703,25;14.818,25;115,00;11.239,25
09.06.2020 16:30;09.06.2020 16:45;14.602,25;14.754,50;152,25;11.266,75
09.06.2020 16:45;09.06.2020 17:00;14.632,25;14.848,75;216,50;11.377,75
09.06.2020 17:00;09.06.2020 17:15;14.704,50;14.847,75;143,25;11.561,00
09.06.2020 17:15;09.06.2020 17:30;14.657,00;14.714,00;57,00;11.648,00
09.06.2020 17:30;09.06.2020 17:45;14.692,50;14.730,00;37,50;11.800,25
09.06.2020 17:45;09.06.2020 18:00;14.709,75;14.757,50;47,75;11.941,50
09.06.2020 18:00;09.06.2020 18:15;14.734,25;15.161,25;427,00;12.118,75
09.06.2020 18:15;09.06.2020 18:30;14.617,50;15.064,25;446,75;12.142,00
09.06.2020 18:30;09.06.2020 18:45;14.642,75;15.092,50;449,75;12.344,00
09.06.2020 18:45;09.06.2020 19:00;14.630,00;15.101,25;471,25;12.493,50
09.06.2020 19:00;09.06.2020 19:15;14.660,25;15.129,25;469,00;12.675,50
09.06.2020 19:15;09.06.2020 19:30;14.572,25;15.041,00;468,75;12.737,00
09.06.2020 19:30;09.06.2020 19:45;14.430,75;14.903,50;472,75;12.715,00
09.06.2020 19:45;09.06.2020 20:00;14.336,00;14.804,00;468,00;12.740,00
09.06.2020 20:00;09.06.2020 20:15;14.132,75;14.368,50;235,75;12.631,25
09.06.2020 20:15;09.06.2020 20:30;13.938,50;14.165,00;226,50;12.504,25
09.06.2020 20:30;09.06.2020 20:45;13.828,25;14.041,75;213,50;12.476,00
09.06.2020 20:45;09.06.2020 21:00;13.691,50;13.905,25;213,75;12.371,50
09.06.2020 21:00;09.06.2020 21:15;13.513,25;13.569,50;56,25;12.218,25
09.06.2020 21:15;09.06.2020 21:30;13.378,50;13.430,00;51,50;12.063,50
09.06.2020 21:30;09.06.2020 21:45;13.288,25;13.330,75;42,50;11.970,00
09.06.2020 21:45;09.06.2020 22:00;13.245,75;13.327,25;81,50;11.920,25
09.06.2020 22:00;09.06.2020 22:15;13.158,25;13.205,25;47,00;11.821,75
09.06.2020 22:15;09.06.2020 22:30;12.998,50;13.036,25;37,75;11.629,25
09.06.2020 22:30;09.06.2020 22:45;12.715,50;12.786,50;71,00;11.316,50
09.06.2020 22:45;09.06.2020 23:00;12.487,50;12.659,25;171,75;11.071,00
09.06.2020 23:00;09.06.2020 23:15;12.109,00;12.130,50;21,50;10.693,50
09.06.2020 23:15;09.06.2020 23:30;11.889,75;11.909,75;20,00;10.473,75
09.06.2020 23:30;09.06.2020 23:45;11.613,75;11.642,50;28,75;10.207,00
09.06.2020 23:45;10.06.2020 00:00;11.414,00;11.524,25;110,25;10.011,75
10.06.2020 00:00;10.06.2020 00:15;11.133,50;11.338,25;204,75;9.745,25
10.06.2020 00:15;10.06.2020 00:30;10.933,00;11.106,00;173,00;9.544,50
10.06.2020 00:30;10.06.2020 00:45;10.800,25;10.929,75;129,50;9.424,50
10.06.2020 00:45;10.06.2020 01:00;10.649,75;10.869,25;219,50;9.304,25
10.06.2020 01:00;10.06.2020 01:15;10.560,75;10.880,25;319,50;9.218,75
10.06.2020 01:15;10.06.2020 01:30;10.454,50;10.856,25;401,75;9.119,75
10.06.2020 01:30;10.06.2020 01:45;10.344,25;10.795,25;451,00;9.020,25
10.06.2020 01:45;10.06.2020 02:00;10.192,50;10.649,75;457,25;8.877,25
10.06.2020 02:00;10.06.2020 02:15;10.130,75;10.639,00;508,25;8.823,75
10.06.2020 02:15;10.06.2020 02:30;10.154,75;10.787,00;632,25;8.836,50
10.06.2020 02:30;10.06.2020 02:45;10.192,75;10.838,75;646,00;8.882,00
10.06.2020 02:45;10.06.2020 03:00;10.156,75;10.809,25;652,50;8.848,50
10.06.2020 03:00;10.06.2020 03:15;10.159,25;10.817,50;658,25;8.863,75
10.06.2020 03:15;10.06.2020 03:30;10.177,50;10.793,25;615,75;8.885,50
10.06.2020 03:30;10.06.2020 03:45;10.181,50;10.759,00;577,50;8.878,75
10.06.2020 03:45;10.06.2020 04:00;10.149,50;10.745,50;596,00;8.847,00
10.06.2020 04:00;10.06.2020 04:15;10.217,00;10.795,75;578,75;8.905,00
10.06.2020 04:15;10.06.2020 04:30;10.306,25;10.858,50;552,25;9.003,00
10.06.2020 04:30;10.06.2020 04:45;10.454,00;10.947,00;493,00;9.153,75
10.06.2020 04:45;10.06.2020 05:00;10.498,00;11.009,25;511,25;9.188,75
10.06.2020 05:00;10.06.2020 05:15;10.821,25;11.214,25;393,00;9.508,00
10.06.2020 05:15;10.06.2020 05:30;10.935,50;11.322,00;386,50;9.595,00
10.06.2020 05:30;10.06.2020 05:45;11.109,75;11.518,75;409,00;9.758,25
10.06.2020 05:45;10.06.2020 06:00;11.429,00;11.679,50;250,50;10.065,25
10.06.2020 06:00;10.06.2020 06:15;12.150,00;12.358,25;208,25;10.761,75
10.06.2020 06:15;10.06.2020 06:30;12.616,25;12.751,50;135,25;11.227,50
10.06.2020 06:30;10.06.2020 06:45;12.985,75;13.093,00;107,25;11.561,75
10.06.2020 06:45;10.06.2020 07:00;13.355,50;13.465,50;110,00;11.900,00
10.06.2020 07:00;10.06.2020 07:15;13.825,25;14.396,25;571,00;12.341,75
10.06.2020 07:15;10.06.2020 07:30;14.061,00;14.677,50;616,50;12.537,00
10.06.2020 07:30;10.06.2020 07:45;14.323,00;15.001,00;678,00;12.745,25
10.06.2020 07:45;10.06.2020 08:00;14.587,50;15.281,00;693,50;12.919,50
10.06.2020 08:00;10.06.2020 08:15;14.823,50;15.387,75;564,25;13.034,25
10.06.2020 08:15;10.06.2020 08:30;14.974,00;15.563,75;589,75;13.044,00
10.06.2020 08:30;10.06.2020 08:45;15.086,75;15.611,50;524,75;13.005,25
10.06.2020 08:45;10.06.2020 09:00;15.144,00;15.677,75;533,75;12.907,00
10.06.2020 09:00;10.06.2020 09:15;15.131,00;15.611,00;480,00;12.699,25
10.06.2020 09:15;10.06.2020 09:30;15.188,25;15.670,00;481,75;12.571,75
10.06.2020 09:30;10.06.2020 09:45;15.339,00;15.787,00;448,00;12.539,75
10.06.2020 09:45;10.06.2020 10:00;15.460,00;15.908,00;448,00;12.488,75
10.06.2020 10:00;10.06.2020 10:15;15.538,75;15.991,00;452,25;12.403,25
10.06.2020 10:15;10.06.2020 10:30;15.595,25;16.045,50;450,25;12.313,75
10.06.2020 10:30;10.06.2020 10:45;15.725,50;16.224,00;498,50;12.299,75
10.06.2020 10:45;10.06.2020 11:00;15.823,25;16.363,75;540,50;12.245,75
10.06.2020 11:00;10.06.2020 11:15;15.909,50;16.449,00;539,50;12.187,00
10.06.2020 11:15;10.06.2020 11:30;15.965,25;16.439,75;474,50;12.106,50
10.06.2020 11:30;10.06.2020 11:45;16.056,25;16.522,50;466,25;12.067,00
10.06.2020 11:45;10.06.2020 12:00;16.082,00;16.548,00;466,00;11.965,25
10.06.2020 12:00;10.06.2020 12:15;16.020,50;16.318,00;297,50;11.829,25
10.06.2020 12:15;10.06.2020 12:30;15.937,00;16.172,25;235,25;11.639,75
10.06.2020 12:30;10.06.2020 12:45;15.883,75;16.009,50;125,75;11.490,50
10.06.2020 12:45;10.06.2020 13:00;15.900,25;16.034,25;134,00;11.498,00
10.06.2020 13:00;10.06.2020 13:15;15.793,25;15.829,00;35,75;11.347,75
10.06.2020 13:15;10.06.2020 13:30;15.642,00;15.678,00;36,00;11.213,75
10.06.2020 13:30;10.06.2020 13:45;15.498,50;15.547,50;49,00;11.098,00
10.06.2020 13:45;10.06.2020 14:00;15.337,75;15.384,00;46,25;10.954,00
10.06.2020 14:00;10.06.2020 14:15;15.178,75;15.216,25;37,50;10.818,50
10.06.2020 14:15;10.06.2020 14:30;15.162,25;15.198,25;36,00;10.812,50
10.06.2020 14:30;10.06.2020 14:45;15.175,50;15.220,75;45,25;10.888,50
10.06.2020 14:45;10.06.2020 15:00;15.119,50;15.159,50;40,00;10.887,25
10.06.2020 15:00;10.06.2020 15:15;15.031,25;15.043,75;12,50;10.842,00
10.06.2020 15:15;10.06.2020 15:30;14.931,00;14.943,50;12,50;10.826,75
10.06.2020 15:30;10.06.2020 15:45;14.870,50;14.883,00;12,50;10.836,75
10.06.2020 15:45;10.06.2020 16:00;14.830,50;14.841,00;10,50;10.880,25
10.06.2020 16:00;10.06.2020 16:15;14.775,00;14.792,50;17,50;10.892,25
10.06.2020 16:15;10.06.2020 16:30;14.728,00;14.743,50;15,50;10.910,00
10.06.2020 16:30;10.06.2020 16:45;14.668,50;14.694,00;25,50;10.960,25
10.06.2020 16:45;10.06.2020 17:00;14.569,25;14.589,75;20,50;10.955,00
10.06.2020 17:00;10.06.2020 17:15;14.560,25;14.693,75;133,50;11.034,50
10.06.2020 17:15;10.06.2020 17:30;14.611,25;14.685,75;74,50;11.221,00
10.06.2020 17:30;10.06.2020 17:45;14.643,75;14.694,00;50,25;11.354,25
10.06.2020 17:45;10.06.2020 18:00;14.702,75;14.744,50;41,75;11.555,50
10.06.2020 18:00;10.06.2020 18:15;14.679,25;14.708,75;29,50;11.605,25
10.06.2020 18:15;10.06.2020 18:30;14.645,75;14.677,50;31,75;11.682,75
10.06.2020 18:30;10.06.2020 18:45;14.634,25;14.667,75;33,50;11.772,75
10.06.2020 18:45;10.06.2020 19:00;14.562,75;14.599,75;37,00;11.811,00
10.06.2020 19:00;10.06.2020 19:15;14.499,00;14.877,00;378,00;11.840,50
10.06.2020 19:15;10.06.2020 19:30;14.426,00;14.799,75;373,75;11.864,00
10.06.2020 19:30;10.06.2020 19:45;14.346,00;14.728,25;382,25;11.904,50
10.06.2020 19:45;10.06.2020 20:00;14.221,50;14.604,00;382,50;11.882,75
10.06.2020 20:00;10.06.2020 20:15;14.037,00;14.097,25;60,25;11.783,25
10.06.2020 20:15;10.06.2020 20:30;13.816,75;13.843,25;26,50;11.648,50
10.06.2020 20:30;10.06.2020 20:45;13.694,75;13.736,25;41,50;11.619,50
10.06.2020 20:45;10.06.2020 21:00;13.508,25;13.564,00;55,75;11.469,25
10.06.2020 21:00;10.06.2020 21:15;13.315,25;13.386,50;71,25;11.293,25
10.06.2020 21:15;10.06.2020 21:30;13.171,00;13.262,25;91,25;11.116,00
10.06.2020 21:30;10.06.2020 21:45;13.060,25;13.107,00;46,75;10.983,50
10.06.2020 21:45;10.06.2020 22:00;12.948,00;12.996,25;48,25;10.839,50
10.06.2020 22:00;10.06.2020 22:15;12.786,25;12.856,00;69,75;10.643,00
10.06.2020 22:15;10.06.2020 22:30;12.598,25;12.652,00;53,75;10.434,50
10.06.2020 22:30;10.06.2020 22:45;12.375,25;12.417,75;42,50;10.160,75
10.06.2020 22:45;10.06.2020 23:00;12.081,50;12.109,00;27,50;9.819,50
10.06.2020 23:00;10.06.2020 23:15;11.779,50;11.857,75;78,25;9.512,25
10.06.2020 23:15;10.06.2020 23:30;11.534,00;11.621,75;87,75;9.262,50
10.06.2020 23:30;10.06.2020 23:45;11.307,00;11.407,25;100,25;9.054,50
10.06.2020 23:45;11.06.2020 00:00;11.077,50;11.127,75;50,25;8.838,25
11.06.2020 00:00;11.06.2020 00:15;10.853,75;10.985,50;131,75;8.642,75
11.06.2020 00:15;11.06.2020 00:30;10.676,75;10.718,25;41,50;8.454,50
11.06.2020 00:30;11.06.2020 00:45;10.557,50;10.576,00;18,50;8.328,50
11.06.2020 00:45;11.06.2020 01:00;10.416,50;10.466,75;50,25;8.183,00
11.06.2020 01:00;11.06.2020 01:15;10.330,50;10.497,00;166,50;8.078,25
11.06.2020 01:15;11.06.2020 01:30;10.227,75;10.404,00;176,25;7.960,75
